dataset,classifier,metric,author,fold,value
garments-workers,decision_tree,f1,isaque--cruz,v19,0.7276834611171961
garments-workers,knn,acc,isaque--cruz,v19,0.7895927601809954
garments-workers,knn,f1,isaque--cruz,v19,0.7005747252026835
wine,perceptron,acc,larissa-v2,v19,0.9714285714285714
wine,perceptron,f1,larissa-v2,v19,0.973161567364466
wine,svm,acc,larissa-v2,v19,1.0
wine,svm,f1,larissa-v2,v19,1.0
wine,naive_bayes,acc,larissa-v2,v19,1.0
wine,naive_bayes,f1,larissa-v2,v19,1.0
wine,knn,acc,larissa-v2,v19,0.9428571428571428
wine,knn,f1,larissa-v2,v19,0.9439932048627702
wine,decision_tree,acc,larissa-v2,v19,0.8571428571428571
wine,decision_tree,f1,larissa-v2,v19,0.86
tic_tac_toe,perceptron,f1,leandro-menoni,v19,0.51
tic_tac_toe,perceptron,acc,leandro-menoni,v19,0.66
tic_tac_toe,svm,f1,leandro-menoni,v19,0.46
tic_tac_toe,svm,acc,leandro-menoni,v19,0.67
tic_tac_toe,naive_bayes,f1,leandro-menoni,v19,0.59
tic_tac_toe,naive_bayes,acc,leandro-menoni,v19,0.72
tic_tac_toe,decision_tree,f1,leandro-menoni,v19,0.8
tic_tac_toe,decision_tree,acc,leandro-menoni,v19,0.82
tic_tac_toe,knn,f1,leandro-menoni,v19,0.8
tic_tac_toe,knn,acc,leandro-menoni,v19,0.83
wine-white,decision_tree,acc,lucas-v2,v19,0.7395301327885597
wine-white,decision_tree,f1,lucas-v2,v19,0.7166849948420089
wine-white,knn,acc,lucas-v2,v19,0.7589376915219612
wine-white,knn,f1,lucas-v2,v19,0.728247471183251
wine-white,naive_bayes,acc,lucas-v2,v19,0.7037793667007151
wine-white,naive_bayes,f1,lucas-v2,v19,0.676769677760169
wine-white,perceptron,acc,lucas-v2,v19,0.6710929519918284
wine-white,perceptron,f1,lucas-v2,v19,0.4922722587295451
wine-white,svm,acc,lucas-v2,v19,0.7170582226762002
wine-white,svm,f1,lucas-v2,v19,0.6304225467281759
data.csv,perceptron,acc,luiz-miguel-silva,v19,0.7025
data.csv,perceptron,f1,luiz-miguel-silva,v19,0.6136902599372429
data.csv,svm,acc,luiz-miguel-silva,v19,0.705
data.csv,svm,f1,luiz-miguel-silva,v19,0.5816328240697989
data.csv,naive_bayes,acc,luiz-miguel-silva,v19,0.67
data.csv,naive_bayes,f1,luiz-miguel-silva,v19,0.5863101788951216
data.csv,knn,acc,luiz-miguel-silva,v19,0.6625
data.csv,knn,f1,luiz-miguel-silva,v19,0.5569435068329689
data.csv,decision_tree,acc,luiz-miguel-silva,v19,0.635
data.csv,decision_tree,f1,luiz-miguel-silva,v19,0.575434205036998
breast-cancer-wisconsin.csv,perceptron,acc,mateus--raskoski,v19,0.9857142857142858
breast-cancer-wisconsin.csv,perceptron,f1,mateus--raskoski,v19,0.985781565373402
breast-cancer-wisconsin.csv,svm,acc,mateus--raskoski,v19,0.9857142857142858
breast-cancer-wisconsin.csv,svm,f1,mateus--raskoski,v19,0.985781565373402
breast-cancer-wisconsin.csv,naive_bayes,acc,mateus--raskoski,v19,0.9785714285714284
breast-cancer-wisconsin.csv,naive_bayes,f1,mateus--raskoski,v19,0.9787185190500108
breast-cancer-wisconsin.csv,knn,acc,mateus--raskoski,v19,0.9785714285714284
breast-cancer-wisconsin.csv,knn,f1,mateus--raskoski,v19,0.9786233371158164
breast-cancer-wisconsin.csv,decision_tree,acc,mateus--raskoski,v19,0.9357142857142856
breast-cancer-wisconsin.csv,decision_tree,f1,mateus--raskoski,v19,0.9358700113474492
iris,perceptron,acc,pablo-v2,v19,0.8
iris,perceptron,f1,pablo-v2,v19,0.7927790490719552
iris,svm,acc,pablo-v2,v19,0.9666666666666668
iris,svm,f1,pablo-v2,v19,0.9665831244778612
iris,naive_bayes,acc,pablo-v2,v19,0.9666666666666668
iris,naive_bayes,f1,pablo-v2,v19,0.9665831244778612
iris,knn,acc,pablo-v2,v19,1.0
iris,knn,f1,pablo-v2,v19,1.0
iris,decision_tree,acc,pablo-v2,v19,0.9666666666666668
iris,decision_tree,f1,pablo-v2,v19,0.9665831244778612
bank,perceptron,acc,rafael-leonardo,v19,0.7014422049686744
bank,perceptron,f1,rafael-leonardo,v19,0.793909371193338
bank,svm,acc,rafael-leonardo,v19,0.738360100782994
bank,svm,f1,rafael-leonardo,v19,0.557482056955616
bank,naive_bayes,acc,rafael-leonardo,v19,0.7172576471637726
bank,naive_bayes,f1,rafael-leonardo,v19,0.6411967876765267
bank,knn,acc,rafael-leonardo,v19,0.6213599368912706
bank,knn,f1,rafael-leonardo,v19,0.7603188476965546
bank,decision_tree,acc,rafael-leonardo,v19,0.7581780316719838
bank,decision_tree,f1,rafael-leonardo,v19,0.7581785228924798
Rice,perceptron,acc,rafael-scarpelli,v19,0.9
Rice,perceptron,f1,rafael-scarpelli,v19,0.8950004244121891
Rice,svm,acc,rafael-scarpelli,v19,0.9666666666666668
Rice,svm,f1,rafael-scarpelli,v19,0.9665831244778612
Rice,naive_bayes,acc,rafael-scarpelli,v19,1.0
Rice,naive_bayes,f1,rafael-scarpelli,v19,1.0
Rice,knn,acc,rafael-scarpelli,v19,0.9666666666666668
Rice,knn,f1,rafael-scarpelli,v19,0.9665831244778612
Rice,decision_tree,acc,rafael-scarpelli,v19,0.9666666666666668
Rice,decision_tree,f1,rafael-scarpelli,v19,0.9665831244778612
Mushroom,perceptron,acc,renato-augusto-v2,v19,0.97229609929078
Mushroom,svm,f1,renato-augusto-v2,v19,0.9689716312056738
Mushroom,svm,acc,renato-augusto-v2,v19,0.9689716312056738
Mushroom,naive_bayes,f1,renato-augusto-v2,v19,0.6586879432624113
Mushroom,naive_bayes,acc,renato-augusto-v2,v19,0.6586879432624113
Mushroom,decision_tree,f1,renato-augusto-v2,v19,1.0
Mushroom,decision_tree,acc,renato-augusto-v2,v19,1.0
Mushroom,knn,f1,renato-augusto-v2,v19,1.0
Mushroom,knn,acc,renato-augusto-v2,v19,1.0
car.csv,perceptron,f1,romulo-jordao,v19,0.4622961270499069
car.csv,perceptron,acc,romulo-jordao,v19,0.8579710144927536
car.csv,svm,f1,romulo-jordao,v19,0.9336560001759202
car.csv,svm,acc,romulo-jordao,v19,0.9710144927536232
car.csv,naive_bayes,f1,romulo-jordao,v19,0.7778633004926109
car.csv,naive_bayes,acc,romulo-jordao,v19,0.8492753623188406
car.csv,knn,f1,romulo-jordao,v19,0.4747127591467567
car.csv,knn,acc,romulo-jordao,v19,0.8289855072463768
car.csv,decision_tree,f1,romulo-jordao,v19,0.9563221537759524
car.csv,decision_tree,acc,romulo-jordao,v19,0.9768115942028984
mushroom,perceptron,f1,thalles--barros,v19,0.6370516044484356
mushroom,svm,acc,thalles--barros,v19,0.9322660098522167
mushroom,svm,f1,thalles--barros,v19,0.8958838449774329
mushroom,naive_bayes,acc,thalles--barros,v19,0.7789408866995073
mushroom,naive_bayes,f1,thalles--barros,v19,0.6873464594164855
mushroom,decision_tree,acc,thalles--barros,v19,0.9938423645320196
mushroom,decision_tree,f1,thalles--barros,v19,0.9890874295789792
mushroom,knn,acc,thalles--barros,v19,0.9033251231527094
mushroom,knn,f1,thalles--barros,v19,0.8586500662210536
agaricus-lepiota,perceptron,f1,vitor--garcia,v19,0.9485874027657736
agaricus-lepiota,perceptron,acc,vitor--garcia,v19,0.952127659574468
agaricus-lepiota,svm,f1,vitor--garcia,v19,1.0
agaricus-lepiota,svm,acc,vitor--garcia,v19,1.0
agaricus-lepiota,naive_bayes,f1,vitor--garcia,v19,0.5870359140219662
agaricus-lepiota,naive_bayes,acc,vitor--garcia,v19,0.7109929078014184
agaricus-lepiota,decision_tree,f1,vitor--garcia,v19,1.0
agaricus-lepiota,decision_tree,acc,vitor--garcia,v19,1.0
agaricus-lepiota,knn,f1,vitor--garcia,v19,0.9990395218044728
agaricus-lepiota,knn,acc,vitor--garcia,v19,0.999113475177305
Car Evaluation,perceptron,f1,vitor-oliveira,v19,0.375
Car Evaluation,svm,acc,vitor-oliveira,v19,0.8728323699421965
Car Evaluation,svm,f1,vitor-oliveira,v19,0.7924528301886792
Car Evaluation,naive_bayes,acc,vitor-oliveira,v19,0.8179190751445087
Car Evaluation,naive_bayes,f1,vitor-oliveira,v19,0.7435897435897436
Car Evaluation,decision_tree,acc,vitor-oliveira,v19,0.9682080924855492
Car Evaluation,decision_tree,f1,vitor-oliveira,v19,0.9759036144578312
Car Evaluation,knn,acc,vitor-oliveira,v19,0.9132947976878611
Car Evaluation,knn,f1,vitor-oliveira,v19,0.858974358974359
bank,perceptron,f1,ana--beatriz,v20,0.5449796060053805
bank,perceptron,acc,ana--beatriz,v20,0.8716814159292036
bank,svm,f1,ana--beatriz,v20,0.4650887573964497
bank,svm,acc,ana--beatriz,v20,0.8694690265486725
bank,naive_bayes,f1,ana--beatriz,v20,0.6196462953520189
bank,naive_bayes,acc,ana--beatriz,v20,0.8329646017699115
bank,decision_tree,f1,ana--beatriz,v20,0.6836419518281271
bank,decision_tree,acc,ana--beatriz,v20,0.8727876106194691
bank,knn,f1,ana--beatriz,v20,0.5171091908876669
bank,knn,acc,ana--beatriz,v20,0.8683628318584071
glass_identification,perceptron,acc,andrey--jodar,v20,0.4047619047619047
glass_identification,svm,f1,andrey--jodar,v20,0.1940035273368606
glass_identification,svm,acc,andrey--jodar,v20,0.4285714285714285
glass_identification,naive_bayes,f1,andrey--jodar,v20,0.3925834022608216
glass_identification,naive_bayes,acc,andrey--jodar,v20,0.2619047619047619
glass_identification,decision_tree,f1,andrey--jodar,v20,0.4086062596407423
glass_identification,decision_tree,acc,andrey--jodar,v20,0.4523809523809524
glass_identification,knn,f1,andrey--jodar,v20,0.3298611111111111
glass_identification,knn,acc,andrey--jodar,v20,0.5476190476190477
spambase,perceptron,f1,arthur--heiji,v20,0.8993682579414745
spambase,perceptron,acc,arthur--heiji,v20,0.9044516829533116
spambase,svm,f1,arthur--heiji,v20,0.9283279277831888
spambase,svm,acc,arthur--heiji,v20,0.9326818675352876
spambase,naive_bayes,f1,arthur--heiji,v20,0.7973745966559108
spambase,naive_bayes,acc,arthur--heiji,v20,0.7980456026058632
spambase,decision_tree,f1,arthur--heiji,v20,0.932565571074888
spambase,decision_tree,acc,arthur--heiji,v20,0.9359391965255156
spambase,knn,f1,arthur--heiji,v20,0.8992545335899947
spambase,knn,acc,arthur--heiji,v20,0.9055374592833876
wine_quality_red,perceptron,f1,arthur-hydeki,v20,0.7122077230551296
wine_quality_red,svm,acc,arthur-hydeki,v20,0.9136129368688838
wine_quality_red,svm,f1,arthur-hydeki,v20,0.851880365897083
wine_quality_red,naive_bayes,acc,arthur-hydeki,v20,0.8951129160513651
wine_quality_red,naive_bayes,f1,arthur-hydeki,v20,0.8686204991455415
wine_quality_red,knn,acc,arthur-hydeki,v20,0.7647256917030448
wine_quality_red,knn,f1,arthur-hydeki,v20,0.8574147038063135
wine_quality_red,decision_tree,acc,arthur-hydeki,v20,0.9148864547308556
wine_quality_red,decision_tree,f1,arthur-hydeki,v20,0.7270113875810684
insurance,logistic_regression,acc,arthur-protazio,v20,0.8694029850746269
insurance,logistic_regression,f1,arthur-protazio,v20,0.865492217249917
insurance,decision_tree,acc,arthur-protazio,v20,0.8582089552238806
insurance,decision_tree,f1,arthur-protazio,v20,0.857846852926547
insurance,random_forest,acc,arthur-protazio,v20,0.914179104477612
insurance,random_forest,f1,arthur-protazio,v20,0.9128498507436474
insurance,knn,acc,arthur-protazio,v20,0.8395522388059702
insurance,knn,f1,arthur-protazio,v20,0.8341196566551218
insurance,svm,acc,arthur-protazio,v20,0.9104477611940298
insurance,svm,f1,arthur-protazio,v20,0.9089203344595216
column_2c,perceptron,f1,eduardo-barbeiro,v20,0.6516036418697029
column_2c,perceptron,acc,eduardo-barbeiro,v20,0.7741935483870968
column_2c,svm,f1,eduardo-barbeiro,v20,0.4944560982918789
column_2c,svm,acc,eduardo-barbeiro,v20,0.7258064516129032
column_2c,naive_bayes,f1,eduardo-barbeiro,v20,0.7002489884842825
column_2c,naive_bayes,acc,eduardo-barbeiro,v20,0.8064516129032258
column_2c,decision_tree,f1,eduardo-barbeiro,v20,0.6171868462890134
column_2c,decision_tree,acc,eduardo-barbeiro,v20,0.7419354838709677
column_2c,knn,f1,eduardo-barbeiro,v20,0.5618067978533094
column_2c,knn,acc,eduardo-barbeiro,v20,0.6774193548387096
Automobile,perceptron,acc,eduardo-cavazin,v20,0.5142857142857142
Automobile,svm,f1,eduardo-cavazin,v20,0.2307692307692307
Automobile,svm,acc,eduardo-cavazin,v20,0.4285714285714285
Automobile,naive_bayes,f1,eduardo-cavazin,v20,0.5387362637362637
Automobile,naive_bayes,acc,eduardo-cavazin,v20,0.5714285714285714
Automobile,decision_tree,f1,eduardo-cavazin,v20,0.6933333333333332
Automobile,decision_tree,acc,eduardo-cavazin,v20,0.6857142857142857
Automobile,knn,f1,eduardo-cavazin,v20,0.2808143547273982
Automobile,knn,acc,eduardo-cavazin,v20,0.3714285714285714
accelerator-mobile,perceptron,f1,gregory--soares,v20,0.495
accelerator-mobile,perceptron,acc,gregory--soares,v20,0.982
accelerator-mobile,svm,f1,gregory--soares,v20,0.816
accelerator-mobile,svm,acc,gregory--soares,v20,0.988
accelerator-mobile,naive_bayes,f1,gregory--soares,v20,0.495
accelerator-mobile,naive_bayes,acc,gregory--soares,v20,0.982
accelerator-mobile,decision_tree,f1,gregory--soares,v20,0.912
accelerator-mobile,decision_tree,acc,gregory--soares,v20,0.994
accelerator-mobile,knn,f1,gregory--soares,v20,0.855
accelerator-mobile,knn,acc,gregory--soares,v20,0.988
iris,perceptron,acc,gustavo--cruz-v2,v20,0.7
iris,perceptron,f1,gustavo--cruz-v2,v20,0.699666295884316
iris,svm,acc,gustavo--cruz-v2,v20,0.3333333333333333
iris,svm,f1,gustavo--cruz-v2,v20,0.25
iris,naive_bayes,acc,gustavo--cruz-v2,v20,0.9666666666666668
iris,naive_bayes,f1,gustavo--cruz-v2,v20,0.9657142857142856
iris,decision_tree,acc,gustavo--cruz-v2,v20,0.7
iris,decision_tree,f1,gustavo--cruz-v2,v20,0.4117647058823529
iris,knn,acc,gustavo--cruz-v2,v20,1.0
iris,knn,f1,gustavo--cruz-v2,v20,1.0
garments-workers,perceptron,acc,isaque--cruz,v20,0.7692307692307693
garments-workers,perceptron,f1,isaque--cruz,v20,0.5568181818181819
garments-workers,svm,acc,isaque--cruz,v20,0.744343891402715
garments-workers,svm,f1,isaque--cruz,v20,0.4434303925829349
garments-workers,naive_bayes,acc,isaque--cruz,v20,0.7850678733031674
garments-workers,naive_bayes,f1,isaque--cruz,v20,0.6427082358346876
garments-workers,decision_tree,acc,isaque--cruz,v20,0.7873303167420814
garments-workers,decision_tree,f1,isaque--cruz,v20,0.7025231262708709
garments-workers,knn,acc,isaque--cruz,v20,0.7669683257918553
garments-workers,knn,f1,isaque--cruz,v20,0.6772922204501152
wine,perceptron,acc,larissa-v2,v20,0.9714285714285714
wine,perceptron,f1,larissa-v2,v20,0.9701104613385314
wine,svm,acc,larissa-v2,v20,0.9714285714285714
wine,svm,f1,larissa-v2,v20,0.9701104613385314
wine,naive_bayes,acc,larissa-v2,v20,0.9428571428571428
wine,naive_bayes,f1,larissa-v2,v20,0.9441538629181648
wine,knn,acc,larissa-v2,v20,0.9142857142857144
wine,knn,f1,larissa-v2,v20,0.9133333333333332
wine,decision_tree,acc,larissa-v2,v20,0.9142857142857144
wine,decision_tree,f1,larissa-v2,v20,0.9176703514271572
tic_tac_toe,perceptron,f1,leandro-menoni,v20,0.54
tic_tac_toe,perceptron,acc,leandro-menoni,v20,0.56
tic_tac_toe,svm,f1,leandro-menoni,v20,0.44
tic_tac_toe,svm,acc,leandro-menoni,v20,0.65
tic_tac_toe,naive_bayes,f1,leandro-menoni,v20,0.53
tic_tac_toe,naive_bayes,acc,leandro-menoni,v20,0.67
tic_tac_toe,decision_tree,f1,leandro-menoni,v20,0.88
tic_tac_toe,decision_tree,acc,leandro-menoni,v20,0.89
tic_tac_toe,knn,f1,leandro-menoni,v20,0.79
tic_tac_toe,knn,acc,leandro-menoni,v20,0.82
wine-white,decision_tree,acc,lucas-v2,v20,0.7732379979570991
wine-white,decision_tree,f1,lucas-v2,v20,0.7322605919049168
wine-white,knn,acc,lucas-v2,v20,0.7620020429009193
wine-white,knn,f1,lucas-v2,v20,0.7076889167393898
wine-white,naive_bayes,acc,lucas-v2,v20,0.7180796731358529
wine-white,naive_bayes,f1,lucas-v2,v20,0.6725657282456956
wine-white,perceptron,acc,lucas-v2,v20,0.5362614913176711
wine-white,perceptron,f1,lucas-v2,v20,0.534208187664009
wine-white,svm,acc,lucas-v2,v20,0.7354443309499489
wine-white,svm,f1,lucas-v2,v20,0.616005754741983
data.csv,perceptron,acc,luiz-miguel-silva,v20,0.71
data.csv,perceptron,f1,luiz-miguel-silva,v20,0.6035542228885558
data.csv,svm,acc,luiz-miguel-silva,v20,0.7325
data.csv,svm,f1,luiz-miguel-silva,v20,0.6198541519642436
data.csv,naive_bayes,acc,luiz-miguel-silva,v20,0.695
data.csv,naive_bayes,f1,luiz-miguel-silva,v20,0.6063515509968056
data.csv,knn,acc,luiz-miguel-silva,v20,0.685
data.csv,knn,f1,luiz-miguel-silva,v20,0.5784645466584125
data.csv,decision_tree,acc,luiz-miguel-silva,v20,0.6625
data.csv,decision_tree,f1,luiz-miguel-silva,v20,0.6103842629293995
breast-cancer-wisconsin.csv,perceptron,acc,mateus--raskoski,v20,0.9568345323741008
breast-cancer-wisconsin.csv,perceptron,f1,mateus--raskoski,v20,0.9568345323741008
breast-cancer-wisconsin.csv,svm,acc,mateus--raskoski,v20,0.9496402877697842
breast-cancer-wisconsin.csv,svm,f1,mateus--raskoski,v20,0.9497607586881456
breast-cancer-wisconsin.csv,naive_bayes,acc,mateus--raskoski,v20,0.9424460431654677
breast-cancer-wisconsin.csv,naive_bayes,f1,mateus--raskoski,v20,0.9429504486298602
breast-cancer-wisconsin.csv,knn,acc,mateus--raskoski,v20,0.9496402877697842
breast-cancer-wisconsin.csv,knn,f1,mateus--raskoski,v20,0.949512831494942
breast-cancer-wisconsin.csv,decision_tree,acc,mateus--raskoski,v20,0.8992805755395683
breast-cancer-wisconsin.csv,decision_tree,f1,mateus--raskoski,v20,0.8975304862492983
iris,perceptron,acc,pablo-v2,v20,0.7
iris,perceptron,f1,pablo-v2,v20,0.6050505050505052
iris,svm,acc,pablo-v2,v20,0.9666666666666668
iris,svm,f1,pablo-v2,v20,0.9665831244778612
iris,naive_bayes,acc,pablo-v2,v20,0.9333333333333332
iris,naive_bayes,f1,pablo-v2,v20,0.9333333333333332
iris,knn,acc,pablo-v2,v20,1.0
iris,knn,f1,pablo-v2,v20,1.0
iris,decision_tree,acc,pablo-v2,v20,0.9333333333333332
iris,decision_tree,f1,pablo-v2,v20,0.9333333333333332
bank,perceptron,acc,rafael-leonardo,v20,0.6266169339021029
bank,perceptron,f1,rafael-leonardo,v20,0.7309558420452131
bank,svm,acc,rafael-leonardo,v20,0.624429693977758
bank,svm,f1,rafael-leonardo,v20,0.6184919349522018
bank,naive_bayes,acc,rafael-leonardo,v20,0.8341129688322613
bank,naive_bayes,f1,rafael-leonardo,v20,0.52180965021459
bank,knn,acc,rafael-leonardo,v20,0.7986349845406293
bank,knn,f1,rafael-leonardo,v20,0.5199882139150358
bank,decision_tree,acc,rafael-leonardo,v20,0.7669411552705472
bank,decision_tree,f1,rafael-leonardo,v20,0.6089857040800389
Rice,perceptron,acc,rafael-scarpelli,v20,0.8666666666666667
Rice,perceptron,f1,rafael-scarpelli,v20,0.8653198653198654
Rice,svm,acc,rafael-scarpelli,v20,1.0
Rice,svm,f1,rafael-scarpelli,v20,1.0
Rice,naive_bayes,acc,rafael-scarpelli,v20,0.9666666666666668
Rice,naive_bayes,f1,rafael-scarpelli,v20,0.9665831244778612
Rice,knn,acc,rafael-scarpelli,v20,0.9333333333333332
Rice,knn,f1,rafael-scarpelli,v20,0.9326599326599326
Rice,decision_tree,acc,rafael-scarpelli,v20,0.9333333333333332
Rice,decision_tree,f1,rafael-scarpelli,v20,0.9333333333333332
Mushroom,perceptron,acc,renato-augusto-v2,v20,0.974822695035461
Mushroom,svm,f1,renato-augusto-v2,v20,0.968971631205674
Mushroom,svm,acc,renato-augusto-v2,v20,0.968971631205674
Mushroom,naive_bayes,f1,renato-augusto-v2,v20,0.6586879432624113
Mushroom,naive_bayes,acc,renato-augusto-v2,v20,0.6586879432624113
Mushroom,decision_tree,f1,renato-augusto-v2,v20,1.0
Mushroom,decision_tree,acc,renato-augusto-v2,v20,1.0
Mushroom,knn,f1,renato-augusto-v2,v20,1.0
Mushroom,knn,acc,renato-augusto-v2,v20,1.0
car.csv,perceptron,f1,romulo-jordao,v20,0.7020160116448325
car.csv,perceptron,acc,romulo-jordao,v20,0.8405797101449275
car.csv,svm,f1,romulo-jordao,v20,0.9420756418566988
car.csv,svm,acc,romulo-jordao,v20,0.9681159420289857
car.csv,naive_bayes,f1,romulo-jordao,v20,0.7550512492197672
car.csv,naive_bayes,acc,romulo-jordao,v20,0.7594202898550725
car.csv,knn,f1,romulo-jordao,v20,0.5593558921623124
car.csv,knn,acc,romulo-jordao,v20,0.8405797101449275
car.csv,decision_tree,f1,romulo-jordao,v20,0.9061152841390324
car.csv,decision_tree,acc,romulo-jordao,v20,0.9536231884057972
mushroom,perceptron,f1,thalles--barros,v20,0.9581672637096122
mushroom,svm,acc,thalles--barros,v20,0.9704433497536946
mushroom,svm,f1,thalles--barros,v20,0.9645104895104896
mushroom,naive_bayes,acc,thalles--barros,v20,0.955049261083744
mushroom,naive_bayes,f1,thalles--barros,v20,0.9468759508282596
mushroom,decision_tree,acc,thalles--barros,v20,0.9852216748768472
mushroom,decision_tree,f1,thalles--barros,v20,0.9826619217081852
mushroom,knn,acc,thalles--barros,v20,0.8214285714285714
mushroom,knn,f1,thalles--barros,v20,0.7570467582848417
agaricus-lepiota,perceptron,f1,vitor--garcia,v20,0.8256082293850586
agaricus-lepiota,perceptron,acc,vitor--garcia,v20,0.8546099290780141
agaricus-lepiota,svm,f1,vitor--garcia,v20,1.0
agaricus-lepiota,svm,acc,vitor--garcia,v20,1.0
agaricus-lepiota,naive_bayes,f1,vitor--garcia,v20,0.6395937367752856
agaricus-lepiota,naive_bayes,acc,vitor--garcia,v20,0.7322695035460993
agaricus-lepiota,decision_tree,f1,vitor--garcia,v20,1.0
agaricus-lepiota,decision_tree,acc,vitor--garcia,v20,1.0
agaricus-lepiota,knn,f1,vitor--garcia,v20,1.0
agaricus-lepiota,knn,acc,vitor--garcia,v20,1.0
Car Evaluation,perceptron,f1,vitor-oliveira,v20,0.375
Car Evaluation,svm,acc,vitor-oliveira,v20,0.8728323699421965
Car Evaluation,svm,f1,vitor-oliveira,v20,0.7924528301886792
Car Evaluation,naive_bayes,acc,vitor-oliveira,v20,0.8179190751445087
Car Evaluation,naive_bayes,f1,vitor-oliveira,v20,0.7435897435897436
Car Evaluation,decision_tree,acc,vitor-oliveira,v20,0.9682080924855492
Car Evaluation,decision_tree,f1,vitor-oliveira,v20,0.9759036144578312
